ACT,MAJOR HEAD,MINOR HEAD,During the current year upto the end of month under review,During the corresponding month of previous year,During the previous month,During the current month
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,7,6,4,3
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,0,1,0,
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,1,2,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,1,0,0,1
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,37,33,22,15
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,1,0,1,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,5,1,1,4
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0,0,0,0
A - IPC Crime,KARNATAKA STATE LOCAL ACTS,Other Local Acts,28,3,19,9
A - IPC Crime,"Information Technology Act 2000, 2009",NA,1722,431,800,922
A - IPC Crime,NATIONAL SECURITY ACT,NA,0,0,0,0
A - IPC Crime,POCSO,Custodial Rape,0,0,0,0
A - IPC Crime,POCSO,Gang Rape,3,0,1,2
A - IPC Crime,POCSO,Rape,289,200,155,134
A - IPC Crime,POCSO,Others ,135,55,86,49
A - IPC Crime,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0
A - IPC Crime,Rape (Sec. 376 IPC),1.2  Gang Rape,1,2,1,0
A - IPC Crime,Rape (Sec. 376 IPC),1.3  other Cases of Rape,78,30,38,40
A - IPC Crime,Outraging modesty (Molestation) (sec.354 IPC),NA,931,370,494,437
A - IPC Crime,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,35,21,21,14
A - IPC Crime,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,16,5,9,7
A - IPC Crime,Murder for Dowry - by burning (Sec.302 IPC),NA,0,0,0,0
A - IPC Crime,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,1,0,0,1
A - IPC Crime,Murder for other reasons,NA,67,41,36,31
A - IPC Crime,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,1,0,0,1
A - IPC Crime,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,5,2,1,4
A - IPC Crime,Attempt to Commit murder for other reasons,NA,144,46,68,76
A - IPC Crime,"Dowry Death-by burning
(Sec.304-B IPC)",NA,0,2,0,0
A - IPC Crime,Dowry Death-by other Means (Sec.304(B) IPC),NA,26,15,13,13
A - IPC Crime,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,446,159,238,208
A - IPC Crime,Abetment of Suicide (Sec.306 IPC),NA,32,15,15,17
A - IPC Crime,Immoral Traffic (prevention) Act.,NA,54,20,17,37
A - IPC Crime,Indecent Representation of Women(Prohibition) Act-1986,NA,1,0,0,1
A - IPC Crime,Pornography,NA,0,0,0,0
A - IPC Crime,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,18,11,8,10
A - IPC Crime,Offences related to Marriage,NA,4,5,2,2
A - IPC Crime,Cyber Crimes,NA,473,97,219,254
A - IPC Crime,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",NA,0,0,0,0
A - IPC Crime,Rape on Minor,NA,0,0,0,0
A - IPC Crime,Exposure & abandonment (Sec. 317 IPC),NA,11,3,4,7
A - IPC Crime,Kidnapping & Abduction of Children,NA,528,218,244,284
A - IPC Crime,For Ransom - of Children,NA,1,0,0,1
A - IPC Crime,of Children - for begging,NA,0,0,0,0
A - IPC Crime,of Girls - Immoral Purpose,NA,1,0,1,0
A - IPC Crime,With intent to Steal from Child,NA,0,0,0,0
A - IPC Crime,Lawful Guardianship,NA,1,1,1,0
A - IPC Crime,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0
A - IPC Crime,Procuration of Minor Girls - For Other Purposes,NA,3,1,2,1
A - IPC Crime,Selling of girls for Prostitution (Sec.372 IPC),NA,0,0,0,0
A - IPC Crime,The Prohibition of Child Marriage Act - 2006,NA,46,22,23,23
A - IPC Crime,POCSO Act,NA,427,255,242,185
A - IPC Crime,Death of Children due to miscarriage,NA,4,1,1,3
A - IPC Crime,Juvenile Justice Act,NA,15,6,7,8
A - IPC Crime,Child Labour (Pro.& Reg.) Act,NA,16,6,10,6
A - IPC Crime,Probation of Offenders Act,NA,2,0,1,1
A - IPC Crime,Murder,NA,15,9,5,3
A - IPC Crime,Rape,NA,44,19,16,16
A - IPC Crime,Kidnapping,NA,3,2,3,0
A - IPC Crime,Offences under the Protection of Civil Rights Act.,NA,0,0,0,0
A - IPC Crime,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,344,97,184,179
